ARABLE,ABGL,m,PDJ,o,DGS,i,P1,P2,P12,P8,TP,L,L,M0.473,M0.27,M0.408
ARABLE,ABHA,l,PDD,o,DD,i,P2,P1,P14,P8,EX,L,L,M0.394,M0.133,M0.289
ARABLE,ABGL,m,PDG,o,DG,i,P1,P2,P12,P8,I,L,L,M0.401,M0.151,M0.313
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.395,M0.128,M0.283
ARABLE,PZHA,m,PZH,o,PO,i,P2,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,ABHA,l,PDD,o,DD,i,P2,P2,P14,P8,W,L,L,M0.401,M0.151,M0.313
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P14,P8,W,L,L,M0.401,M0.151,M0.313
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ABGL,m,PDG,o,DG,i,P1,P2,P12,P8,I,L,L,M0.401,M0.151,M0.313
ARABLE,ABGL,m,PDJ,o,DGS,i,P1,P2,P12,P8,TP,L,L,M0.417,M0.151,M0.289
ARABLE,ABGL,m,PDG,o,DG,i,P1,P2,P12,P8,I,L,L,M0.401,M0.151,M0.313
ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P12,P7,P,L,L,M0.404,M0.151,M0.314
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P12,P8,W,L,L,M0.401,M0.151,M0.313
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ABHA,l,PDD,o,DD,i,P2,P2,P12,P8,W,L,L,M0.401,M0.151,M0.313
ARABLE,ABGL,m,PDG,o,DG,i,P1,P2,P12,P8,I,L,L,M0.401,M0.151,M0.313
ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P12,P7,P,L,L,M0.404,M0.151,M0.314
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P3,P8,W,L,L,M0.401,M0.151,M0.289
ARABLE,ABHA,l,PDD,o,DD,i,P2,P2,P3,P8,W,L,L,M0.401,M0.151,M0.289
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ARHA,m,ARH,o,Q,i,P1,P1,P2,P7,EX,L,L,M0.375,M0.043,M0.118
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P2,P6,EX,L,L,M0.377,M0.044,M0.12
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ARHA,m,ARB,o,QC,i,P1,P1,P2,P7,EX,L,L,M0.375,M0.043,M0.118
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P2,P6,EX,L,L,M0.377,M0.044,M0.12
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ARHA,m,ARG,o,QCG,i,P1,P1,P2,P7,EX,L,L,M0.375,M0.043,M0.118
ARABLE,GLDY,m,GLD,o,GD,i,P1,P1,P2,P7,P,L,L,M0.375,M0.043,M0.118
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ABHA,l,PDD,o,DD,i,P1,P1,P1,P8,EX,L,L,M0.394,M0.133,M0.289
ARABLE,ABGL,m,PDG,o,DG,i,P1,P1,P1,P8,I,L,L,M0.394,M0.133,M0.289
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.395,M0.128,M0.283
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,I,L,L,M0.377,M0.044,M0.134
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.395,M0.128,M0.283
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ABHA,l,PDD,o,DD,i,P1,P1,P1,P8,EX,L,L,M0.394,M0.133,M0.289
ARABLE,GLCA,h,GLK,o,GC,i,P1,P2,P12,P7,P,L,L,M0.419,M0.151,M0.289
ARABLE,LVGL,m,LVG,o,LG,i,P1,P2,P12,P7,I,L,L,M0.404,M0.151,M0.281
ARABLE,LVCC,m,LVK,o,LK,i,P1,P2,P12,P7,MW,L,L,M0.419,M0.151,M0.339
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,GLEU,m,GLE,o,GE,i,P2,P2,P12,P7,P,L,L,M0.471,M0.262,M0.4
ARABLE,GLMO,m,GLM,o,GMC,i,P1,P2,P12,P7,P,L,L,M0.471,M0.262,M0.4
ARABLE,ABGL,m,PDG,o,DG,i,P1,P2,P12,P8,I,L,L,M0.473,M0.27,M0.406
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,GLMO,m,GLM,o,GMC,i,P1,P1,P12,P7,P,L,L,M0.375,M0.043,M0.131
ARABLE,ABGL,m,PDG,o,DG,i,P1,P1,P12,P8,I,L,L,M0.373,M0.042,M0.128
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P0,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P1,P8,W,L,L,M0.401,M0.151,M0.313
ARABLE,ABHA,l,PDD,o,DD,i,P2,P2,P1,P8,W,L,L,M0.401,M0.151,M0.313
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,GLMO,m,GLM,o,GMC,i,P1,P2,P12,P7,P,L,L,M0.404,M0.151,M0.314
ARABLE,FLCA,m,FLC,o,JC,i,P1,P2,P13,P7,W,L,L,M0.404,M0.151,M0.314
ARABLE,FLEU,m,FLE,o,JE,i,P1,P1,P13,P7,EX,L,L,M0.395,M0.128,M0.283
ARABLE,FLMO,m,FLM,o,JMG,i,P1,P8,P13,P7,I,L,L,M0.767,M0.269,M0.707
ARABLE,FLEU,m,FLE,o,JE,i,P1,P1,P13,P7,EX,L,L,M0.395,M0.128,M0.283
ARABLE,ARAB,m,ARH,o,QA,i,P1,P1,P1,P7,EX,L,L,M0.375,M0.043,M0.131
ARABLE,ARHA,m,ARG,o,QC,i,P1,P1,P1,P7,EX,L,L,M0.375,M0.043,M0.131
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.375,M0.043,M0.131
ARABLE,ARAB,m,ARH,o,QA,i,P1,P1,P1,P7,MW,L,L,M0.375,M0.043,M0.131
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P12,P6,I,L,L,M0.377,M0.044,M0.134
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,ARAB,m,ARH,o,QA,i,P1,P1,P1,P7,EX,L,L,M0.375,M0.043,M0.131
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,PZUM,l,PZC,o,PH,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,RGEU,m,RGE,o,RE,i,P1,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,ARAB,m,ARH,o,QA,i,P1,P1,P1,P7,MW,L,L,M0.375,M0.043,M0.131
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.375,M0.043,M0.131
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P12,P4,P,L,L,M0.385,M0.049,M0.145
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,I,L,L,M0.377,M0.044,M0.134
ARABLE,PZUM,l,PZC,o,PH,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P1,P7,P,L,L,M0.375,M0.043,M0.131
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.375,M0.043,M0.131
ARABLE,PZUM,l,PZC,o,PH,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P4,EX,L,L,M0.385,M0.049,M0.145
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P12,P4,P,L,L,M0.385,M0.049,M0.145
ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P12,P7,P,L,L,M0.404,M0.151,M0.314
ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P12,P7,P,L,L,M0.41,M0.128,M0.238
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P3,P12,P7,TP,L,L,M0.417,M0.147,M0.297
ARABLE,LVGL,m,LVG,o,LG,i,P1,P3,P12,P7,I,L,L,M0.417,M0.147,M0.297
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P4,P1,P7,TP,L,L,M0.494,M0.294,M0.434
ARABLE,GLEU,m,GLE,o,GE,i,P1,P4,P1,P7,P,L,L,M0.494,M0.294,M0.434
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P4,P12,P7,TP,L,L,M0.494,M0.294,M0.434
ARABLE,LVGL,m,LVG,o,LG,i,P1,P4,P12,P7,I,L,L,M0.494,M0.294,M0.434
NON-ARABLE,PLEU,m,PLE,o,WE,i,P1,P3,P12,P4,VP,L,L,M0.456,M0.217,M0.387
ARABLE,GLEU,m,GLE,o,GE,i,P1,P4,P12,P7,P,L,L,M0.494,M0.294,M0.434
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P3,P1,P7,TP,L,L,M0.468,M0.258,M0.408
ARABLE,LVHA,l,LVH,o,LO,i,P1,P4,P1,P8,MW,L,L,M0.493,M0.295,M0.433
ARABLE,LVGL,m,LVG,o,LG,i,P1,P4,P1,P7,I,L,L,M0.494,M0.294,M0.434
ARABLE,PHLV,m,PHL,o,HL,i,P1,P3,P1,P8,I,L,L,M0.488,M0.266,M0.428
ARABLE,LVCC,m,LVK,o,LK,i,P1,P4,P1,P7,MW,L,L,M0.494,M0.294,M0.434
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P2,P3,P7,TP,L,L,M0.419,M0.151,M0.266
ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P3,P7,P,L,L,M0.417,M0.147,M0.312
ARABLE,LVGL,m,LVG,o,LG,i,P1,P3,P3,P7,I,L,L,M0.417,M0.147,M0.274
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ABEUN,m,PDE,o,DE,i,P1,P2,P3,P8,MW,L,L,M0.417,M0.151,M0.298
ARABLE,LVGL,m,LVJ,o,LG,i,P2,P2,P3,P7,P,L,L,M0.419,M0.151,M0.266
ARABLE,GLEU,m,GLE,o,GE,i,P2,P3,P3,P7,P,L,L,M0.417,M0.147,M0.312
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,LVGL,m,LVG,o,LG,i,P2,P4,P3,P7,P,L,L,M0.439,M0.183,M0.301
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P3,P8,MW,L,L,M0.417,M0.151,M0.303
ARABLE,LVGL,m,LVG,o,LG,i,P1,P2,P12,P7,I,L,L,M0.419,M0.151,M0.291
ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P12,P7,P,L,L,M0.478,M0.258,M0.418
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P12,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,PLEU,m,PLE,o,WE,i,P1,P2,P1,P6,TP,L,L,M0.468,M0.255,M0.396
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P2,P3,P7,P,L,L,M0.419,M0.151,M0.27
ARABLE,PLEU,m,PLE,o,WE,i,P1,P2,P3,P6,TP,L,L,M0.42,M0.151,M0.272
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P3,P7,VP,L,L,M0.404,M0.151,M0.291
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P3,P8,MW,L,L,M0.401,M0.151,M0.289
ARABLE,LVHA,l,LVH,o,LO,i,P2,P2,P12,P8,MW,L,L,M0.417,M0.151,M0.325
ARABLE,LVGL,m,LVG,o,LG,i,P2,P3,P12,P7,I,L,L,M0.417,M0.147,M0.297
ARABLE,LVGL,m,LVJ,o,LG,i,P2,P3,P12,P7,P,L,L,M0.417,M0.147,M0.297
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,LVHA,l,LVH,o,LO,i,P1,P2,P3,P8,MW,L,L,M0.417,M0.151,M0.298
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P2,P3,P7,P,L,L,M0.419,M0.151,M0.27
ARABLE,LVGL,m,LVG,o,LG,i,P1,P3,P3,P7,P,L,L,M0.417,M0.147,M0.274
NON-ARABLE,HSDY,m,HSS,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,LVHA,l,LVH,o,LO,i,P2,P2,P3,P8,MW,L,L,M0.417,M0.151,M0.298
ARABLE,GLEU,m,GLE,o,GE,i,P2,P4,P3,P7,P,L,L,M0.491,M0.294,M0.412
ARABLE,ABEUN,m,PDE,o,DE,i,P2,P2,P3,P8,MW,L,L,M0.401,M0.151,M0.289
ARABLE,ABGL,m,PDJ,o,DG,i,P2,P2,P3,P8,P,L,L,M0.417,M0.151,M0.267
ARABLE,LVGL,m,LVJ,o,LG,i,P2,P4,P3,P7,P,L,L,M0.439,M0.183,M0.301
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,FLEU,m,FLE,o,JE,i,P1,P2,P1,P7,I,L,L,M0.419,M0.151,M0.339
ARABLE,LVHA,l,LVH,o,LO,i,P1,P2,P12,P8,MW,L,L,M0.484,M0.27,M0.424
ARABLE,PLEU,m,PLE,o,WE,i,P1,P2,P12,P6,TP,L,L,M0.42,M0.151,M0.294
ARABLE,GLEU,m,GLE,o,GE,i,P1,P4,P12,P7,P,L,L,M0.494,M0.294,M0.434
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P3,P2,P7,TP,L,L,M0.468,M0.258,M0.385
ARABLE,ABEUN,m,PDE,o,DE,i,P1,P2,P12,P8,MW,L,L,M0.401,M0.151,M0.315
ARABLE,LPRZ,m,LPK,o,E,i,P1,P2,P6,P3,W,L,L,M0.421,M0.123,M0.265
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,MW,L,L,M0.401,M0.151,M0.281
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,MW,L,L,M0.401,M0.151,M0.281
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P3,P7,VP,L,L,M0.417,M0.147,M0.311
ARABLE,LPRZ,m,LPK,o,E,i,P1,P2,P6,P3,W,L,L,M0.421,M0.123,M0.265
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,MW,L,L,M0.401,M0.151,M0.281
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P3,P7,VP,L,L,M0.417,M0.147,M0.311
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,CMCA,m,CMC,o,BA,i,P1,P3,P6,P6,MW,L,L,M0.417,M0.146,M0.301
ARABLE,LVCC,m,LVK,o,LK,i,P1,P2,P3,P7,MW,L,L,M0.404,M0.151,M0.289
ARABLE,CMGL,m,CMG,o,BG,i,P1,P3,P6,P6,P,L,L,M0.417,M0.146,M0.262
ARABLE,LVGL,m,LVG,o,LG,i,P1,P2,P3,P7,P,L,L,M0.419,M0.151,M0.268
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,W,L,L,M0.401,M0.151,M0.281
ARABLE,CMCA,m,CMC,o,BA,i,P1,P3,P6,P6,MW,L,L,M0.417,M0.146,M0.301
ARABLE,LVCC,m,LVK,o,LK,i,P1,P2,P3,P7,MW,L,L,M0.404,M0.151,M0.289
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P3,P7,VP,L,L,M0.417,M0.147,M0.311
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,W,L,L,M0.401,M0.151,M0.281
ARABLE,LVCC,m,LVK,o,LK,i,P2,P2,P3,P7,MW,L,L,M0.404,M0.151,M0.289
ARABLE,CMCA,m,CMC,o,BA,i,P2,P3,P3,P6,MW,L,L,M0.417,M0.146,M0.31
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P3,P7,VP,L,L,M0.417,M0.147,M0.311
ARABLE,LVCC,m,LVK,o,LK,i,P1,P2,P3,P7,MW,L,L,M0.404,M0.151,M0.289
ARABLE,CMCA,m,CMC,o,BA,i,P1,P3,P3,P6,MW,L,L,M0.417,M0.146,M0.31
ARABLE,LVGL,m,LVG,o,LG,i,P1,P2,P3,P7,P,L,L,M0.404,M0.151,M0.261
ARABLE,CMGL,m,CMG,o,BG,i,P1,P3,P3,P6,P,L,L,M0.417,M0.146,M0.27
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P2,P3,P7,P,L,L,M0.419,M0.151,M0.27
ARABLE,PLEU,m,PLE,o,WE,i,P1,P4,P3,P8,TP,L,L,M0.489,M0.295,M0.411
ARABLE,LVGL,m,LVG,o,LG,i,P1,P4,P3,P7,P,L,L,M0.491,M0.294,M0.412
ARABLE,CMCA,m,CMC,o,BA,i,P1,P4,P3,P8,MW,L,L,M0.489,M0.295,M0.411
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P4,P3,P7,VP,L,L,M0.491,M0.294,M0.412
ARABLE,LVGL,m,LVJ,o,LG,i,P1,P2,P3,P7,P,L,L,M0.419,M0.151,M0.27
ARABLE,PLEU,m,PLE,o,WE,i,P1,P2,P3,P6,TP,L,L,M0.42,M0.151,M0.272
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P3,P7,VP,L,L,M0.404,M0.151,M0.291
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,LVGL,m,LVJ,o,LG,i,P2,P2,P2,P7,W,L,L,M0.404,M0.151,M0.265
ARABLE,PZHA,m,PZH,o,PO,i,P2,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,LVCC,m,LVK,o,LK,i,P2,P3,P2,P7,W,L,L,M0.417,M0.147,M0.312
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P1,P7,VP,L,L,M0.419,M0.151,M0.339
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
ARABLE,PZHA,m,PZH,o,PO,i,P2,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P1,P7,VP,L,L,M0.375,M0.043,M0.135
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P1,P7,VP,L,L,M0.375,M0.043,M0.135
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,W,L,L,M0.401,M0.151,M0.281
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P3,P7,VP,L,L,M0.375,M0.043,M0.121
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,MW,L,L,M0.401,M0.151,M0.281
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P1,P7,VP,L,L,M0.375,M0.043,M0.131
NON-ARABLE,PZGL,m,PZC,o,PG,i,P1,P1,P1,P6,VP,L,L,M0.377,M0.044,M0.134
ARABLE,PZHA,m,PZH,o,PO,i,P1,P1,P1,P6,EX,L,L,M0.377,M0.044,M0.134
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P3,P7,VP,L,L,M0.417,M0.147,M0.311
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P6,P7,VP,L,L,M0.417,M0.147,M0.301
ARABLE,CMGL,m,CMG,o,BG,i,P1,P3,P6,P6,P,L,L,M0.417,M0.146,M0.262
ARABLE,LVGL,m,LVG,o,LG,i,P1,P2,P3,P7,P,L,L,M0.404,M0.151,M0.261
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P6,MW,L,L,M0.406,M0.151,M0.282
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P2,P6,P7,VP,L,L,M0.404,M0.151,M0.281
ARABLE,RGCA,m,RGC,o,RC,i,P1,P2,P6,P8,MW,L,L,M0.401,M0.151,M0.281
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P5,P1,P7,VP,L,L,M0.514,M0.308,M0.444
NON-ARABLE,PZUM,l,PZC,o,PH,i,P1,P1,P1,P6,VP,L,L,M0.377,M0.044,M0.134
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,PZUM,l,PZC,o,PH,i,P1,P1,P1,P6,VP,L,L,M0.377,M0.044,M0.134
ARABLE,PZLE,h,PZB,o,PL,i,P1,P1,P1,P6,MW,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P1,P1,P7,VP,L,L,M0.375,M0.043,M0.131
ARABLE,PZGL,m,PZG,o,PG,i,P1,P1,P1,P6,P,L,L,M0.377,M0.044,M0.134
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,GLEU,m,GLE,o,GE,i,P1,P3,P6,P7,VP,L,L,M0.417,M0.147,M0.301
NON-ARABLE,HSEU,m,HSS,o,OE,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
NON-ARABLE,HSDY,m,HSF,o,OD,i,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
ARABLE,FLCA,m,XXX,x,JC,o,P1,P1,P1,P7,W,L,L,M0.375,M0.043,M0.135
ARABLE,GLCA,h,XXX,x,GC,o,P1,P2,P1,P7,P,L,L,M0.404,M0.151,M0.316
ARABLE,FLEU,m,XXX,x,JE,o,P1,P1,P1,P7,W,L,L,M0.375,M0.043,M0.135
ARABLE,FLDY,m,XXX,x,JD,o,P1,P1,P1,P7,W,L,L,M0.375,M0.043,M0.135
ARABLE,FLDY,m,XXX,x,JD,o,P1,P1,P1,P7,W,L,L,M0.375,M0.043,M0.135
ARABLE,GLEU,m,XXX,x,GE,o,P1,P2,P1,P7,P,L,L,M0.404,M0.151,M0.316
ARABLE,FLCA,m,XXX,x,JC,o,P1,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
ARABLE,FLDY,m,XXX,x,JD,o,P1,P2,P1,P7,W,L,L,M0.404,M0.151,M0.316
NON-ARABLE,HSEU,m,XXX,x,OE,o,P1,P8,P1,P6,VP,L,L,M0.768,M0.269,M0.708
